,ObservationDate,country,Confirmed,Deaths,Recovered,Code,latitude,longitude,New Confirmed,New Recovered,New Death
1802,03/08/2020,san marino,36,1,0,SM,43.94236,12.457777,13,0,0
1912,03/09/2020,san marino,36,1,0,SM,43.94236,12.457777,0,0,0
2023,03/10/2020,san marino,51,2,0,SM,43.94236,12.457777,15,0,1
2139,03/11/2020,san marino,62,2,0,SM,43.94236,12.457777,11,0,0
2257,03/12/2020,san marino,69,3,0,SM,43.94236,12.457777,7,0,1
2378,03/13/2020,san marino,80,5,0,SM,43.94236,12.457777,11,0,2
2508,03/14/2020,san marino,80,5,4,SM,43.94236,12.457777,0,4,0
2655,03/15/2020,san marino,101,5,4,SM,43.94236,12.457777,21,0,0
2807,03/16/2020,san marino,109,7,4,SM,43.94236,12.457777,8,0,2
2965,03/17/2020,san marino,109,7,4,SM,43.94236,12.457777,0,0,0
3130,03/18/2020,san marino,119,11,4,SM,43.94236,12.457777,10,0,4
3299,03/19/2020,san marino,119,11,4,SM,43.94236,12.457777,0,0,0
3470,03/20/2020,san marino,144,14,4,SM,43.94236,12.457777,25,0,3
3648,03/21/2020,san marino,144,20,4,SM,43.94236,12.457777,0,0,6
1254,03/02/2020,saudi arabia,1,0,0,SA,23.885942,45.079162,1,0,0
1331,03/03/2020,saudi arabia,1,0,0,SA,23.885942,45.079162,0,0,0
1412,03/04/2020,saudi arabia,1,0,0,SA,23.885942,45.079162,0,0,0
1502,03/05/2020,saudi arabia,5,0,0,SA,23.885942,45.079162,4,0,0
1598,03/06/2020,saudi arabia,5,0,0,SA,23.885942,45.079162,0,0,0
1698,03/07/2020,saudi arabia,5,0,0,SA,23.885942,45.079162,0,0,0
1801,03/08/2020,saudi arabia,11,0,0,SA,23.885942,45.079162,6,0,0
1911,03/09/2020,saudi arabia,15,0,0,SA,23.885942,45.079162,4,0,0
2022,03/10/2020,saudi arabia,20,0,1,SA,23.885942,45.079162,5,1,0
2138,03/11/2020,saudi arabia,21,0,1,SA,23.885942,45.079162,1,0,0
2256,03/12/2020,saudi arabia,45,0,1,SA,23.885942,45.079162,24,0,0
2377,03/13/2020,saudi arabia,86,0,1,SA,23.885942,45.079162,41,0,0
2509,03/14/2020,saudi arabia,103,0,1,SA,23.885942,45.079162,17,0,0
2656,03/15/2020,saudi arabia,103,0,1,SA,23.885942,45.079162,0,0,0
2808,03/16/2020,saudi arabia,118,0,2,SA,23.885942,45.079162,15,1,0
2966,03/17/2020,saudi arabia,171,0,6,SA,23.885942,45.079162,53,4,0
3131,03/18/2020,saudi arabia,171,0,6,SA,23.885942,45.079162,0,0,0
3300,03/19/2020,saudi arabia,274,0,6,SA,23.885942,45.079162,103,0,0
3471,03/20/2020,saudi arabia,344,0,8,SA,23.885942,45.079162,70,2,0
3649,03/21/2020,saudi arabia,392,0,16,SA,23.885942,45.079162,48,8,0
1253,03/02/2020,senegal,1,0,0,SN,14.497401000000002,-14.452361999999999,1,0,0
1330,03/03/2020,senegal,2,0,0,SN,14.497401000000002,-14.452361999999999,1,0,0
1411,03/04/2020,senegal,4,0,0,SN,14.497401000000002,-14.452361999999999,2,0,0
1501,03/05/2020,senegal,4,0,0,SN,14.497401000000002,-14.452361999999999,0,0,0
1597,03/06/2020,senegal,4,0,0,SN,14.497401000000002,-14.452361999999999,0,0,0
1697,03/07/2020,senegal,4,0,0,SN,14.497401000000002,-14.452361999999999,0,0,0
1800,03/08/2020,senegal,4,0,1,SN,14.497401000000002,-14.452361999999999,0,1,0
1910,03/09/2020,senegal,4,0,1,SN,14.497401000000002,-14.452361999999999,0,0,0
2021,03/10/2020,senegal,4,0,1,SN,14.497401000000002,-14.452361999999999,0,0,0
2137,03/11/2020,senegal,4,0,1,SN,14.497401000000002,-14.452361999999999,0,0,0
2255,03/12/2020,senegal,4,0,1,SN,14.497401000000002,-14.452361999999999,0,0,0
2376,03/13/2020,senegal,10,0,1,SN,14.497401000000002,-14.452361999999999,6,0,0
2510,03/14/2020,senegal,10,0,1,SN,14.497401000000002,-14.452361999999999,0,0,0
2657,03/15/2020,senegal,24,0,1,SN,14.497401000000002,-14.452361999999999,14,0,0
2809,03/16/2020,senegal,24,0,2,SN,14.497401000000002,-14.452361999999999,0,1,0
2967,03/17/2020,senegal,26,0,2,SN,14.497401000000002,-14.452361999999999,2,0,0
3132,03/18/2020,senegal,31,0,2,SN,14.497401000000002,-14.452361999999999,5,0,0
3302,03/19/2020,senegal,31,0,2,SN,14.497401000000002,-14.452361999999999,0,0,0
3472,03/20/2020,senegal,38,0,2,SN,14.497401000000002,-14.452361999999999,7,0,0
3650,03/21/2020,senegal,47,0,5,SN,14.497401000000002,-14.452361999999999,9,3,0
1596,03/06/2020,serbia,1,0,0,RS,44.016521000000004,21.005859,1,0,0
1696,03/07/2020,serbia,1,0,0,RS,44.016521000000004,21.005859,0,0,0
1799,03/08/2020,serbia,1,0,0,RS,44.016521000000004,21.005859,0,0,0
1909,03/09/2020,serbia,1,0,0,RS,44.016521000000004,21.005859,0,0,0
2020,03/10/2020,serbia,5,0,0,RS,44.016521000000004,21.005859,4,0,0
2136,03/11/2020,serbia,12,0,0,RS,44.016521000000004,21.005859,7,0,0
2254,03/12/2020,serbia,19,0,0,RS,44.016521000000004,21.005859,7,0,0
2375,03/13/2020,serbia,35,0,0,RS,44.016521000000004,21.005859,16,0,0
2511,03/14/2020,serbia,46,0,0,RS,44.016521000000004,21.005859,11,0,0
2658,03/15/2020,serbia,48,0,0,RS,44.016521000000004,21.005859,2,0,0
2810,03/16/2020,serbia,55,0,1,RS,44.016521000000004,21.005859,7,1,0
2968,03/17/2020,serbia,65,0,1,RS,44.016521000000004,21.005859,10,0,0
3133,03/18/2020,serbia,83,0,1,RS,44.016521000000004,21.005859,18,0,0
3311,03/19/2020,serbia,103,0,1,RS,44.016521000000004,21.005859,20,0,0
3473,03/20/2020,serbia,135,1,1,RS,44.016521000000004,21.005859,32,0,1
3652,03/21/2020,serbia,171,1,1,RS,44.016521000000004,21.005859,36,0,0
2512,03/14/2020,seychelles,2,0,0,SC,-4.679574,55.491977,2,0,0
2659,03/15/2020,seychelles,2,0,0,SC,-4.679574,55.491977,0,0,0
2812,03/16/2020,seychelles,3,0,0,SC,-4.679574,55.491977,1,0,0
2969,03/17/2020,seychelles,4,0,0,SC,-4.679574,55.491977,1,0,0
3134,03/18/2020,seychelles,4,0,0,SC,-4.679574,55.491977,0,0,0
3303,03/19/2020,seychelles,6,0,0,SC,-4.679574,55.491977,2,0,0
3474,03/20/2020,seychelles,7,0,0,SC,-4.679574,55.491977,1,0,0
3662,03/21/2020,seychelles,7,0,0,SC,-4.679574,55.491977,0,0,0
13,01/23/2020,singapore,1,0,0,SG,1.352083,103.819836,1,0,0
34,01/24/2020,singapore,3,0,0,SG,1.352083,103.819836,2,0,0
40,01/25/2020,singapore,3,0,0,SG,1.352083,103.819836,0,0,0
49,01/26/2020,singapore,4,0,0,SG,1.352083,103.819836,1,0,0
70,01/27/2020,singapore,5,0,0,SG,1.352083,103.819836,1,0,0
82,01/28/2020,singapore,7,0,0,SG,1.352083,103.819836,2,0,0
100,01/29/2020,singapore,7,0,0,SG,1.352083,103.819836,0,0,0
128,01/30/2020,singapore,10,0,0,SG,1.352083,103.819836,3,0,0
143,01/31/2020,singapore,13,0,0,SG,1.352083,103.819836,3,0,0
169,02/01/2020,singapore,16,0,0,SG,1.352083,103.819836,3,0,0
196,02/02/2020,singapore,18,0,0,SG,1.352083,103.819836,2,0,0
223,02/03/2020,singapore,18,0,0,SG,1.352083,103.819836,0,0,0
251,02/04/2020,singapore,24,0,0,SG,1.352083,103.819836,6,0,0
277,02/05/2020,singapore,28,0,0,SG,1.352083,103.819836,4,0,0
306,02/06/2020,singapore,28,0,0,SG,1.352083,103.819836,0,0,0
336,02/07/2020,singapore,30,0,0,SG,1.352083,103.819836,2,0,0
375,02/08/2020,singapore,33,0,2,SG,1.352083,103.819836,3,2,0
394,02/09/2020,singapore,40,0,2,SG,1.352083,103.819836,7,0,0
422,02/10/2020,singapore,45,0,2,SG,1.352083,103.819836,5,0,0
452,02/11/2020,singapore,47,0,9,SG,1.352083,103.819836,2,7,0
479,02/12/2020,singapore,50,0,15,SG,1.352083,103.819836,3,6,0
508,02/13/2020,singapore,58,0,15,SG,1.352083,103.819836,8,0,0
539,02/14/2020,singapore,67,0,17,SG,1.352083,103.819836,9,2,0
567,02/15/2020,singapore,72,0,18,SG,1.352083,103.819836,5,1,0
610,02/16/2020,singapore,75,0,18,SG,1.352083,103.819836,3,0,0
629,02/17/2020,singapore,77,0,24,SG,1.352083,103.819836,2,6,0
658,02/18/2020,singapore,81,0,29,SG,1.352083,103.819836,4,5,0
690,02/19/2020,singapore,84,0,34,SG,1.352083,103.819836,3,5,0
719,02/20/2020,singapore,84,0,34,SG,1.352083,103.819836,0,0,0
752,02/21/2020,singapore,85,0,37,SG,1.352083,103.819836,1,3,0
785,02/22/2020,singapore,85,0,37,SG,1.352083,103.819836,0,0,0
814,02/23/2020,singapore,89,0,51,SG,1.352083,103.819836,4,14,0
854,02/24/2020,singapore,89,0,51,SG,1.352083,103.819836,0,0,0
886,02/25/2020,singapore,91,0,53,SG,1.352083,103.819836,2,2,0
938,02/26/2020,singapore,93,0,62,SG,1.352083,103.819836,2,9,0
1001,02/27/2020,singapore,93,0,62,SG,1.352083,103.819836,0,0,0
1046,02/28/2020,singapore,93,0,62,SG,1.352083,103.819836,0,0,0
1108,02/29/2020,singapore,102,0,72,SG,1.352083,103.819836,9,10,0
1183,03/01/2020,singapore,106,0,72,SG,1.352083,103.819836,4,0,0
1252,03/02/2020,singapore,108,0,78,SG,1.352083,103.819836,2,6,0
1329,03/03/2020,singapore,110,0,78,SG,1.352083,103.819836,2,0,0
1410,03/04/2020,singapore,110,0,78,SG,1.352083,103.819836,0,0,0
1500,03/05/2020,singapore,117,0,78,SG,1.352083,103.819836,7,0,0
1595,03/06/2020,singapore,130,0,78,SG,1.352083,103.819836,13,0,0
1695,03/07/2020,singapore,138,0,78,SG,1.352083,103.819836,8,0,0
1798,03/08/2020,singapore,150,0,78,SG,1.352083,103.819836,12,0,0
1908,03/09/2020,singapore,150,0,78,SG,1.352083,103.819836,0,0,0
2019,03/10/2020,singapore,160,0,78,SG,1.352083,103.819836,10,0,0
2135,03/11/2020,singapore,178,0,96,SG,1.352083,103.819836,18,18,0
2253,03/12/2020,singapore,178,0,96,SG,1.352083,103.819836,0,0,0
2374,03/13/2020,singapore,200,0,97,SG,1.352083,103.819836,22,1,0
2513,03/14/2020,singapore,212,0,105,SG,1.352083,103.819836,12,8,0
2660,03/15/2020,singapore,226,0,105,SG,1.352083,103.819836,14,0,0
2820,03/16/2020,singapore,243,0,109,SG,1.352083,103.819836,17,4,0
2970,03/17/2020,singapore,266,0,114,SG,1.352083,103.819836,23,5,0
3135,03/18/2020,singapore,313,0,114,SG,1.352083,103.819836,47,0,0
3304,03/19/2020,singapore,345,0,114,SG,1.352083,103.819836,32,0,0
3475,03/20/2020,singapore,385,0,124,SG,1.352083,103.819836,40,10,0
3653,03/21/2020,singapore,432,2,140,SG,1.352083,103.819836,47,16,2
1594,03/06/2020,slovakia,1,0,0,SK,48.669026,19.699023999999998,1,0,0
1694,03/07/2020,slovakia,1,0,0,SK,48.669026,19.699023999999998,0,0,0
1797,03/08/2020,slovakia,3,0,0,SK,48.669026,19.699023999999998,2,0,0
1907,03/09/2020,slovakia,3,0,0,SK,48.669026,19.699023999999998,0,0,0
2018,03/10/2020,slovakia,7,0,0,SK,48.669026,19.699023999999998,4,0,0
2134,03/11/2020,slovakia,10,0,0,SK,48.669026,19.699023999999998,3,0,0
2252,03/12/2020,slovakia,16,0,0,SK,48.669026,19.699023999999998,6,0,0
2373,03/13/2020,slovakia,32,0,0,SK,48.669026,19.699023999999998,16,0,0
2514,03/14/2020,slovakia,44,0,0,SK,48.669026,19.699023999999998,12,0,0
2661,03/15/2020,slovakia,54,0,0,SK,48.669026,19.699023999999998,10,0,0
2813,03/16/2020,slovakia,63,0,0,SK,48.669026,19.699023999999998,9,0,0
2971,03/17/2020,slovakia,72,0,0,SK,48.669026,19.699023999999998,9,0,0
3136,03/18/2020,slovakia,105,1,0,SK,48.669026,19.699023999999998,33,0,1
3305,03/19/2020,slovakia,123,1,0,SK,48.669026,19.699023999999998,18,0,0
3476,03/20/2020,slovakia,137,1,0,SK,48.669026,19.699023999999998,14,0,0
3654,03/21/2020,slovakia,178,1,0,SK,48.669026,19.699023999999998,41,0,0
1499,03/05/2020,slovenia,2,0,0,SI,46.151241,14.995463,2,0,0
1593,03/06/2020,slovenia,7,0,0,SI,46.151241,14.995463,5,0,0
1692,03/07/2020,slovenia,7,0,0,SI,46.151241,14.995463,0,0,0
1796,03/08/2020,slovenia,16,0,0,SI,46.151241,14.995463,9,0,0
1906,03/09/2020,slovenia,16,0,0,SI,46.151241,14.995463,0,0,0
2017,03/10/2020,slovenia,31,0,0,SI,46.151241,14.995463,15,0,0
2133,03/11/2020,slovenia,57,0,0,SI,46.151241,14.995463,26,0,0
2251,03/12/2020,slovenia,89,0,0,SI,46.151241,14.995463,32,0,0
2372,03/13/2020,slovenia,141,0,0,SI,46.151241,14.995463,52,0,0
2515,03/14/2020,slovenia,181,1,0,SI,46.151241,14.995463,40,0,1
2662,03/15/2020,slovenia,219,1,0,SI,46.151241,14.995463,38,0,0
2814,03/16/2020,slovenia,253,1,0,SI,46.151241,14.995463,34,0,0
2972,03/17/2020,slovenia,275,1,0,SI,46.151241,14.995463,22,0,0
3137,03/18/2020,slovenia,275,1,0,SI,46.151241,14.995463,0,0,0
3306,03/19/2020,slovenia,286,1,0,SI,46.151241,14.995463,11,0,0
3477,03/20/2020,slovenia,341,1,0,SI,46.151241,14.995463,55,0,0
3655,03/21/2020,slovenia,383,1,0,SI,46.151241,14.995463,42,0,0
2815,03/16/2020,somalia,1,0,0,SO,5.152149,46.199616,1,0,0
2973,03/17/2020,somalia,1,0,0,SO,5.152149,46.199616,0,0,0
3138,03/18/2020,somalia,1,0,0,SO,5.152149,46.199616,0,0,0
3307,03/19/2020,somalia,1,0,0,SO,5.152149,46.199616,0,0,0
3478,03/20/2020,somalia,1,0,0,SO,5.152149,46.199616,0,0,0
3656,03/21/2020,somalia,1,0,0,SO,5.152149,46.199616,0,0,0
1498,03/05/2020,south africa,1,0,0,ZA,-30.559482,22.937506,1,0,0
1592,03/06/2020,south africa,1,0,0,ZA,-30.559482,22.937506,0,0,0
1691,03/07/2020,south africa,1,0,0,ZA,-30.559482,22.937506,0,0,0
1795,03/08/2020,south africa,3,0,0,ZA,-30.559482,22.937506,2,0,0
1905,03/09/2020,south africa,3,0,0,ZA,-30.559482,22.937506,0,0,0
2016,03/10/2020,south africa,7,0,0,ZA,-30.559482,22.937506,4,0,0
2132,03/11/2020,south africa,13,0,0,ZA,-30.559482,22.937506,6,0,0
2250,03/12/2020,south africa,17,0,0,ZA,-30.559482,22.937506,4,0,0
2371,03/13/2020,south africa,24,0,0,ZA,-30.559482,22.937506,7,0,0
2516,03/14/2020,south africa,38,0,0,ZA,-30.559482,22.937506,14,0,0
2663,03/15/2020,south africa,51,0,0,ZA,-30.559482,22.937506,13,0,0
2816,03/16/2020,south africa,62,0,0,ZA,-30.559482,22.937506,11,0,0
2974,03/17/2020,south africa,62,0,0,ZA,-30.559482,22.937506,0,0,0
3139,03/18/2020,south africa,116,0,0,ZA,-30.559482,22.937506,54,0,0
3308,03/19/2020,south africa,150,0,0,ZA,-30.559482,22.937506,34,0,0
3479,03/20/2020,south africa,202,0,0,ZA,-30.559482,22.937506,52,0,0
3657,03/21/2020,south africa,240,0,0,ZA,-30.559482,22.937506,38,0,0
4,01/22/2020,south korea,1,0,0,KR,35.907757000000004,127.766922,1,0,0
12,01/23/2020,south korea,1,0,0,KR,35.907757000000004,127.766922,0,0,0
28,01/24/2020,south korea,2,0,0,KR,35.907757000000004,127.766922,1,0,0
39,01/25/2020,south korea,2,0,0,KR,35.907757000000004,127.766922,0,0,0
54,01/26/2020,south korea,3,0,0,KR,35.907757000000004,127.766922,1,0,0
69,01/27/2020,south korea,4,0,0,KR,35.907757000000004,127.766922,1,0,0
83,01/28/2020,south korea,4,0,0,KR,35.907757000000004,127.766922,0,0,0
101,01/29/2020,south korea,4,0,0,KR,35.907757000000004,127.766922,0,0,0
127,01/30/2020,south korea,4,0,0,KR,35.907757000000004,127.766922,0,0,0
144,01/31/2020,south korea,11,0,0,KR,35.907757000000004,127.766922,7,0,0
171,02/01/2020,south korea,12,0,0,KR,35.907757000000004,127.766922,1,0,0
197,02/02/2020,south korea,15,0,0,KR,35.907757000000004,127.766922,3,0,0
224,02/03/2020,south korea,15,0,0,KR,35.907757000000004,127.766922,0,0,0
252,02/04/2020,south korea,16,0,0,KR,35.907757000000004,127.766922,1,0,0
278,02/05/2020,south korea,19,0,0,KR,35.907757000000004,127.766922,3,0,0
307,02/06/2020,south korea,23,0,0,KR,35.907757000000004,127.766922,4,0,0
337,02/07/2020,south korea,24,0,1,KR,35.907757000000004,127.766922,1,1,0
363,02/08/2020,south korea,24,0,1,KR,35.907757000000004,127.766922,0,0,0
395,02/09/2020,south korea,25,0,3,KR,35.907757000000004,127.766922,1,2,0
423,02/10/2020,south korea,27,0,3,KR,35.907757000000004,127.766922,2,0,0
453,02/11/2020,south korea,28,0,3,KR,35.907757000000004,127.766922,1,0,0
480,02/12/2020,south korea,28,0,7,KR,35.907757000000004,127.766922,0,4,0
509,02/13/2020,south korea,28,0,7,KR,35.907757000000004,127.766922,0,0,0
540,02/14/2020,south korea,28,0,7,KR,35.907757000000004,127.766922,0,0,0
568,02/15/2020,south korea,28,0,9,KR,35.907757000000004,127.766922,0,2,0
598,02/16/2020,south korea,29,0,9,KR,35.907757000000004,127.766922,1,0,0
630,02/17/2020,south korea,30,0,10,KR,35.907757000000004,127.766922,1,1,0
659,02/18/2020,south korea,31,0,12,KR,35.907757000000004,127.766922,1,2,0
701,02/19/2020,south korea,31,0,12,KR,35.907757000000004,127.766922,0,0,0
720,02/20/2020,south korea,104,1,16,KR,35.907757000000004,127.766922,73,4,1
753,02/21/2020,south korea,204,2,16,KR,35.907757000000004,127.766922,100,0,1
786,02/22/2020,south korea,433,2,16,KR,35.907757000000004,127.766922,229,0,0
820,02/23/2020,south korea,602,6,18,KR,35.907757000000004,127.766922,169,2,4
848,02/24/2020,south korea,833,8,18,KR,35.907757000000004,127.766922,231,0,2
894,02/25/2020,south korea,977,10,22,KR,35.907757000000004,127.766922,144,4,2
950,02/26/2020,south korea,1261,12,22,KR,35.907757000000004,127.766922,284,0,2
990,02/27/2020,south korea,1766,13,22,KR,35.907757000000004,127.766922,505,0,1
1047,02/28/2020,south korea,2337,13,22,KR,35.907757000000004,127.766922,571,0,0
1109,02/29/2020,south korea,3150,16,27,KR,35.907757000000004,127.766922,813,5,3
1182,03/01/2020,south korea,3736,17,30,KR,35.907757000000004,127.766922,586,3,1
1251,03/02/2020,south korea,4335,28,30,KR,35.907757000000004,127.766922,599,0,11
1328,03/03/2020,south korea,5186,28,30,KR,35.907757000000004,127.766922,851,0,0
1409,03/04/2020,south korea,5621,35,41,KR,35.907757000000004,127.766922,435,11,7
1497,03/05/2020,south korea,6088,35,41,KR,35.907757000000004,127.766922,467,0,0
1591,03/06/2020,south korea,6593,42,135,KR,35.907757000000004,127.766922,505,94,7
1690,03/07/2020,south korea,7041,44,135,KR,35.907757000000004,127.766922,448,0,2
1794,03/08/2020,south korea,7314,50,135,KR,35.907757000000004,127.766922,273,0,6
1904,03/09/2020,south korea,7478,53,135,KR,35.907757000000004,127.766922,164,0,3
2015,03/10/2020,south korea,7513,54,247,KR,35.907757000000004,127.766922,35,112,1
2131,03/11/2020,south korea,7755,60,288,KR,35.907757000000004,127.766922,242,41,6
2249,03/12/2020,south korea,7869,66,333,KR,35.907757000000004,127.766922,114,45,6
2370,03/13/2020,south korea,7979,66,510,KR,35.907757000000004,127.766922,110,177,0
2517,03/14/2020,south korea,8086,72,510,KR,35.907757000000004,127.766922,107,0,6
2664,03/15/2020,south korea,8162,75,510,KR,35.907757000000004,127.766922,76,0,3
2817,03/16/2020,south korea,8236,75,1137,KR,35.907757000000004,127.766922,74,627,0
2975,03/17/2020,south korea,8320,81,1407,KR,35.907757000000004,127.766922,84,270,6
3140,03/18/2020,south korea,8413,84,1540,KR,35.907757000000004,127.766922,93,133,3
3309,03/19/2020,south korea,8565,91,1540,KR,35.907757000000004,127.766922,152,0,7
3480,03/20/2020,south korea,8652,94,1540,KR,35.907757000000004,127.766922,87,0,3
3658,03/21/2020,south korea,8799,102,1540,KR,35.907757000000004,127.766922,147,0,8
168,02/01/2020,spain,1,0,0,ES,40.463667,-3.7492199999999998,1,0,0
198,02/02/2020,spain,1,0,0,ES,40.463667,-3.7492199999999998,0,0,0
225,02/03/2020,spain,1,0,0,ES,40.463667,-3.7492199999999998,0,0,0
253,02/04/2020,spain,1,0,0,ES,40.463667,-3.7492199999999998,0,0,0
279,02/05/2020,spain,1,0,0,ES,40.463667,-3.7492199999999998,0,0,0
308,02/06/2020,spain,1,0,0,ES,40.463667,-3.7492199999999998,0,0,0
333,02/07/2020,spain,1,0,0,ES,40.463667,-3.7492199999999998,0,0,0
364,02/08/2020,spain,1,0,0,ES,40.463667,-3.7492199999999998,0,0,0
391,02/09/2020,spain,2,0,0,ES,40.463667,-3.7492199999999998,1,0,0
424,02/10/2020,spain,2,0,0,ES,40.463667,-3.7492199999999998,0,0,0
449,02/11/2020,spain,2,0,0,ES,40.463667,-3.7492199999999998,0,0,0
481,02/12/2020,spain,2,0,0,ES,40.463667,-3.7492199999999998,0,0,0
510,02/13/2020,spain,2,0,0,ES,40.463667,-3.7492199999999998,0,0,0
536,02/14/2020,spain,2,0,0,ES,40.463667,-3.7492199999999998,0,0,0
569,02/15/2020,spain,2,0,2,ES,40.463667,-3.7492199999999998,0,2,0
599,02/16/2020,spain,2,0,2,ES,40.463667,-3.7492199999999998,0,0,0
631,02/17/2020,spain,2,0,2,ES,40.463667,-3.7492199999999998,0,0,0
660,02/18/2020,spain,2,0,2,ES,40.463667,-3.7492199999999998,0,0,0
691,02/19/2020,spain,2,0,2,ES,40.463667,-3.7492199999999998,0,0,0
721,02/20/2020,spain,2,0,2,ES,40.463667,-3.7492199999999998,0,0,0
748,02/21/2020,spain,2,0,2,ES,40.463667,-3.7492199999999998,0,0,0
787,02/22/2020,spain,2,0,2,ES,40.463667,-3.7492199999999998,0,0,0
829,02/23/2020,spain,2,0,2,ES,40.463667,-3.7492199999999998,0,0,0
855,02/24/2020,spain,2,0,2,ES,40.463667,-3.7492199999999998,0,0,0
905,02/25/2020,spain,6,0,2,ES,40.463667,-3.7492199999999998,4,0,0
940,02/26/2020,spain,13,0,2,ES,40.463667,-3.7492199999999998,7,0,0
991,02/27/2020,spain,15,0,2,ES,40.463667,-3.7492199999999998,2,0,0
1048,02/28/2020,spain,32,0,2,ES,40.463667,-3.7492199999999998,17,0,0
1110,02/29/2020,spain,45,0,2,ES,40.463667,-3.7492199999999998,13,0,0
1181,03/01/2020,spain,84,0,2,ES,40.463667,-3.7492199999999998,39,0,0
1250,03/02/2020,spain,120,0,2,ES,40.463667,-3.7492199999999998,36,0,0
1327,03/03/2020,spain,165,1,2,ES,40.463667,-3.7492199999999998,45,0,1
1408,03/04/2020,spain,222,2,2,ES,40.463667,-3.7492199999999998,57,0,1
1496,03/05/2020,spain,259,3,2,ES,40.463667,-3.7492199999999998,37,0,1
1590,03/06/2020,spain,400,5,2,ES,40.463667,-3.7492199999999998,141,0,2
1689,03/07/2020,spain,500,10,30,ES,40.463667,-3.7492199999999998,100,28,5
1793,03/08/2020,spain,673,17,30,ES,40.463667,-3.7492199999999998,173,0,7
1903,03/09/2020,spain,1073,28,32,ES,40.463667,-3.7492199999999998,400,2,11
2027,03/10/2020,spain,1695,35,32,ES,40.463667,-3.7492199999999998,622,0,7
2143,03/11/2020,spain,2277,54,183,ES,40.463667,-3.7492199999999998,582,151,19
2248,03/12/2020,spain,2277,55,183,ES,40.463667,-3.7492199999999998,0,0,1
2369,03/13/2020,spain,5232,133,193,ES,40.463667,-3.7492199999999998,2955,10,78
2518,03/14/2020,spain,6391,195,517,ES,40.463667,-3.7492199999999998,1159,324,62
2665,03/15/2020,spain,7798,289,517,ES,40.463667,-3.7492199999999998,1407,0,94
2818,03/16/2020,spain,9942,342,530,ES,40.463667,-3.7492199999999998,2144,13,53
2976,03/17/2020,spain,11748,533,1028,ES,40.463667,-3.7492199999999998,1806,498,191
3141,03/18/2020,spain,13910,623,1081,ES,40.463667,-3.7492199999999998,2162,53,90
3310,03/19/2020,spain,17963,830,1107,ES,40.463667,-3.7492199999999998,4053,26,207
3485,03/20/2020,spain,20410,1043,1588,ES,40.463667,-3.7492199999999998,2447,481,213
3659,03/21/2020,spain,25374,1375,2125,ES,40.463667,-3.7492199999999998,4964,537,332
68,01/27/2020,sri lanka,1,0,0,LK,7.873054,80.77179699999999,1,0,0
84,01/28/2020,sri lanka,1,0,0,LK,7.873054,80.77179699999999,0,0,0
102,01/29/2020,sri lanka,1,0,0,LK,7.873054,80.77179699999999,0,0,0
126,01/30/2020,sri lanka,1,0,0,LK,7.873054,80.77179699999999,0,0,0
145,01/31/2020,sri lanka,1,0,0,LK,7.873054,80.77179699999999,0,0,0
170,02/01/2020,sri lanka,1,0,0,LK,7.873054,80.77179699999999,0,0,0
199,02/02/2020,sri lanka,1,0,0,LK,7.873054,80.77179699999999,0,0,0
222,02/03/2020,sri lanka,1,0,0,LK,7.873054,80.77179699999999,0,0,0
249,02/04/2020,sri lanka,1,0,0,LK,7.873054,80.77179699999999,0,0,0
280,02/05/2020,sri lanka,1,0,0,LK,7.873054,80.77179699999999,0,0,0
309,02/06/2020,sri lanka,1,0,0,LK,7.873054,80.77179699999999,0,0,0
338,02/07/2020,sri lanka,1,0,0,LK,7.873054,80.77179699999999,0,0,0
365,02/08/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,1,0
396,02/09/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
425,02/10/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
454,02/11/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
482,02/12/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
511,02/13/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
541,02/14/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
570,02/15/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
600,02/16/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
639,02/17/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
661,02/18/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
699,02/19/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
722,02/20/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
754,02/21/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
788,02/22/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
822,02/23/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
864,02/24/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
896,02/25/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
941,02/26/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
992,02/27/2020,sri lanka,1,0,1,LK,7.873054,80.77179699999999,0,0,0
